id,fromObjectiveId,toObjectiveId,relationshipType,strength,rationale,caseAssociationType,reviewStatus
https://education.asfai.org/associations/8c2f8ad0-0f38-5715-868c-34e3cf922e5f,https://education.asfai.org/objectives/9752af57-8d2a-5175-ac89-20e966a1afdb,https://education.asfai.org/objectives/f23627c7-2f12-5697-b1bf-ebefc22266e6,prerequisiteOf,hard,"Understanding dissolving and solutions requires 'dissolve', 'solution', 'soluble', 'insoluble' from the process vocabulary node",precedes,unreviewed
https://education.asfai.org/associations/8c353866-0042-57df-baf8-643ab395c490,https://education.asfai.org/objectives/627c4c42-1f70-51b7-80b3-1be3d58faa6d,https://education.asfai.org/objectives/7488abe1-93da-589a-be5a-6e36a0fc063a,prerequisiteOf,hard,Desert animals builds on knowing animals live in diverse environments,precedes,unreviewed
https://education.asfai.org/associations/8c48f170-ec7b-5f36-9e1d-ce5df78773b8,https://education.asfai.org/objectives/340033ef-dc71-5c8b-ae17-9669a6a902e5,https://education.asfai.org/objectives/c57a2fa7-5179-5802-8303-34e7547c149f,prerequisiteOf,hard,Understanding tens-and-ones composition requires cardinality — knowing numbers represent quantities,precedes,unreviewed
https://education.asfai.org/associations/8c4b772a-442c-5e0b-9793-a5b548ec9f48,https://education.asfai.org/objectives/71495540-907b-5216-a5d0-dd2205b0a0dc,https://education.asfai.org/objectives/853bb057-72cb-52c3-b22b-371a20727858,prerequisiteOf,hard,Formal vocabulary builds on recognising formal/informal register,precedes,unreviewed
https://education.asfai.org/associations/8c53c7f1-4fcc-5a14-82dd-ebddc4a0ff4b,https://education.asfai.org/objectives/9b48e3ec-253c-574d-8243-2de5230e2586,https://education.asfai.org/objectives/a8ff161a-a36a-5d6e-be1b-7f245b34d9b6,prerequisiteOf,hard,Cross-paragraph linking extends KS2 linking ideas across paragraphs with adverbials,precedes,unreviewed
https://education.asfai.org/associations/8c90847e-ab78-5dbb-be0f-9b20a3da9dc2,https://education.asfai.org/objectives/e64eb39c-de67-5bfe-b8b2-3c5a4910fe60,https://education.asfai.org/objectives/32b6d561-49fe-591e-b9e2-fb5e27fd8809,prerequisiteOf,hard,Point of view analysis requires understanding character development and plot structure,precedes,unreviewed
https://education.asfai.org/associations/8c96e291-4e93-5d47-a5e1-ca5b86014a03,https://education.asfai.org/objectives/02c11b25-2867-5870-bcbc-59327e60f072,https://education.asfai.org/objectives/33d31f8f-ddbd-5388-aa77-26865ddbdfc9,prerequisiteOf,hard,Red Queen hypothesis and evolutionary arms races depends on structural and behavioural adaptations,precedes,unreviewed
https://education.asfai.org/associations/8cdd5c65-cfd2-5192-8c8f-e20f8a8f57de,https://education.asfai.org/objectives/77f32798-c3b1-5f07-84e0-b1834cdc0334,https://education.asfai.org/objectives/1617d613-46a9-558a-9376-772ead364da5,prerequisiteOf,hard,Describing translations on a grid requires the grid-based transformation diagram representation,precedes,unreviewed
https://education.asfai.org/associations/8d0614a3-9fae-5410-b00c-f7a5519b1a12,https://education.asfai.org/objectives/4e23db5b-7c3c-5676-ac37-0e7a18ea54a9,https://education.asfai.org/objectives/3fad460d-88ec-585e-9674-ff55691ad911,prerequisiteOf,hard,Expanding double brackets extends single-bracket expansion using FOIL/grid method,precedes,unreviewed
https://education.asfai.org/associations/8d1ad4b4-aa07-514f-8725-355a23c6bec4,https://education.asfai.org/objectives/754ae04a-0907-532c-81af-cff93c32f3a2,https://education.asfai.org/objectives/a6c5156f-d523-53f0-9a76-119e75d53600,prerequisiteOf,hard,Inferring characters' feelings/motives with evidence builds on identifying key details and making simple inferences,precedes,unreviewed
https://education.asfai.org/associations/8d2c8663-cf4d-5ac4-a47a-bbc2772f1394,https://education.asfai.org/objectives/183b7324-1351-5362-8b7a-5c0d82085873,https://education.asfai.org/objectives/b18bc743-9124-5ae0-ab48-9d59cec8e427,prerequisiteOf,hard,Simplifying fractions extends Y5 equivalent fractions concept,precedes,unreviewed
https://education.asfai.org/associations/8d33df36-33b1-5b16-9479-059526d0e398,https://education.asfai.org/objectives/e520016b-2a3a-578f-a43d-7c0a52bfd42f,https://education.asfai.org/objectives/a1f39dfe-c704-5843-a540-622b39b2ae52,prerequisiteOf,soft,Joined handwriting supports sustained writing stamina,precedes,unreviewed
https://education.asfai.org/associations/8d345eb7-8a76-55e8-adb2-99796000d0d6,https://education.asfai.org/objectives/8bf64df3-ae28-5ddc-8211-11156a5eb827,https://education.asfai.org/objectives/6e5b41ea-5ede-5dc0-a002-225d3cd63bae,prerequisiteOf,soft,Climate change understanding benefits from knowing Sun drives weather,precedes,unreviewed
https://education.asfai.org/associations/8d4aaf8c-32a7-509a-8ded-c95f3bec39f6,https://education.asfai.org/objectives/82d0a21a-c13b-5ab2-8203-4794c16da8f1,https://education.asfai.org/objectives/1a13a136-9a64-56fc-bb4c-2534495b7fda,prerequisiteOf,hard,Advanced empathy and social awareness depends on earlier social concepts,precedes,unreviewed
https://education.asfai.org/associations/8d50a4be-dcbf-57b2-a399-1ba1bfc1f4bf,https://education.asfai.org/objectives/fd93bf6d-3bf2-550b-b350-e3743c137b56,https://education.asfai.org/objectives/68510e20-721c-59b2-9c17-907f70905503,prerequisiteOf,soft,Ethics of Egyptology parallels ethics of scientific inquiry and evidence evaluation in paleontology,precedes,unreviewed
https://education.asfai.org/associations/8d5bb738-cdeb-571c-b987-d51ee081a043,https://education.asfai.org/objectives/bf8d3585-f648-55ce-b771-a965150eda26,https://education.asfai.org/objectives/18405728-6781-5bc2-9655-80634207d2ac,prerequisiteOf,soft,Village life knowledge provides context for plague's impact on communities,precedes,unreviewed
https://education.asfai.org/associations/8d5e35c6-84c1-5284-be37-13508ceb2494,https://education.asfai.org/objectives/3d35d793-3458-52bd-a77b-60fecc241c79,https://education.asfai.org/objectives/62950f4d-e72a-579c-811c-6698d1b4a720,prerequisiteOf,soft,Choosing strategies for adding within 20 requires planning and evaluating approaches,precedes,unreviewed
https://education.asfai.org/associations/8d6fb499-b155-511f-b302-87bc884faf43,https://education.asfai.org/objectives/fdd7e101-68c6-50b2-858e-f7cfa88b7e1e,https://education.asfai.org/objectives/5d906d05-9d82-56a2-8c6d-45cd97c9b4b7,prerequisiteOf,soft,"Using >, <, = for measurements parallels using them for numbers",precedes,unreviewed
https://education.asfai.org/associations/8d88178f-3235-591a-b478-c50cbeac1f2b,https://education.asfai.org/objectives/8aa9a0b5-e679-55fa-b9ac-18f1189578c6,https://education.asfai.org/objectives/421d54ed-22d7-567e-a6d7-2cc099c0c5a2,prerequisiteOf,hard,Y3-4 statutory word list builds on Y1-Y2 exception words spelling,precedes,unreviewed
https://education.asfai.org/associations/8d930bc0-af6d-52d2-8ca2-7526300fa09d,https://education.asfai.org/objectives/bd1602ca-b011-5c38-a067-d7ad33fbe59e,https://education.asfai.org/objectives/a018e2ab-5c39-5ea9-a948-dff419685bda,prerequisiteOf,soft,Presenting scientific findings with conclusions mirrors the structure of an informative/explanatory text with supporting facts taught in English,precedes,unreviewed
https://education.asfai.org/associations/8da85750-1a56-5373-8f85-338f9a36054a,https://education.asfai.org/objectives/e5a5023d-1317-5000-849f-84495e6f84d5,https://education.asfai.org/objectives/bf5c979b-98ed-5d85-ab4e-b13b6fd89109,prerequisiteOf,soft,Elapsed time problems require choosing between number line and mental methods,precedes,unreviewed
https://education.asfai.org/associations/8dac162d-2772-5707-8b83-53b1af7bf681,https://education.asfai.org/objectives/cf1df6df-bafb-5efe-a765-65712cb19b99,https://education.asfai.org/objectives/750024a9-3d0b-55d7-907c-36670538dd9a,prerequisiteOf,hard,Understanding layers requires knowing what a volcano is (motivation for internal structure),precedes,unreviewed
https://education.asfai.org/associations/8db41dca-e215-5742-8bc2-3710d67a4dd9,https://education.asfai.org/objectives/8d34ab0a-e212-5495-8793-5bab9301be38,https://education.asfai.org/objectives/8c13c35d-6d57-56ef-8087-94236d4305da,prerequisiteOf,hard,Y4 estimate/compare/calculate measures is prerequisite to word problems with fractions/decimals,precedes,unreviewed
https://education.asfai.org/associations/8db47eab-d4f0-5069-823c-2b70f59a91d6,https://education.asfai.org/objectives/03c58de7-f32a-5d1c-8860-9408e1a96dae,https://education.asfai.org/objectives/1f877e32-134c-5cd5-9785-db4014d8e23f,prerequisiteOf,hard,Animals are taught in context of which layer they inhabit,precedes,unreviewed
https://education.asfai.org/associations/8dc4da26-f698-5967-b5a0-44454360c2ce,https://education.asfai.org/objectives/613a526c-ed84-5b20-9e1c-e384647bf599,https://education.asfai.org/objectives/baf48ae0-0dd8-5a8d-abfe-768626675a5e,prerequisiteOf,hard,Enlargement extends KS2 scale factor work with similar shapes,precedes,unreviewed
https://education.asfai.org/associations/8de2a847-c61e-5f66-b3db-2345ce2d9ebb,https://education.asfai.org/objectives/7e887f11-d5ab-5324-98db-127be684ad5a,https://education.asfai.org/objectives/f7f51e55-1bf5-566c-b4c3-eb3ee4c0e59f,prerequisiteOf,hard,Roman engineering from 7-9 is prerequisite for analysing Roman architectural innovations,precedes,unreviewed
https://education.asfai.org/associations/8e141d8d-ac46-509c-b1f9-90554a872915,https://education.asfai.org/objectives/87754087-381a-55de-8389-646e1a435bba,https://education.asfai.org/objectives/609fae5f-3742-596d-9a60-d0bd4ee254c9,prerequisiteOf,hard,Pythagoras requires understanding triangle angle sums and properties,precedes,unreviewed
https://education.asfai.org/associations/8e1d3ab8-d3f6-5bf5-819c-6725bec78be5,https://education.asfai.org/objectives/9752af57-8d2a-5175-ac89-20e966a1afdb,https://education.asfai.org/objectives/e41f2a55-ad1a-5741-8c4e-09b8636af15a,prerequisiteOf,hard,Identifying the role of evaporation and condensation requires knowing these process terms precisely,precedes,unreviewed
https://education.asfai.org/associations/8e243550-b0bc-53cc-b0b5-cb4b1b5dc996,https://education.asfai.org/objectives/b5e14149-e081-5fac-9238-2ac834eee8ee,https://education.asfai.org/objectives/af1d2fcb-d2e4-5e54-8107-f743b57fd225,prerequisiteOf,hard,Must understand human vs machine strengths before exploring how AI changes jobs,precedes,unreviewed
https://education.asfai.org/associations/8e2a1d5a-fb0c-59f9-9cd6-e5c546af8160,https://education.asfai.org/objectives/c9f91c85-aae5-5587-9801-506a11dbcefc,https://education.asfai.org/objectives/18b78881-b60f-5770-bd64-1fd0b7e7f890,prerequisiteOf,hard,Must understand the Empire before understanding its fall,precedes,unreviewed
https://education.asfai.org/associations/8e3cff57-a978-5817-b47f-2331d1dc989f,https://education.asfai.org/objectives/775333e0-6ff6-5f53-8eef-66ebebadacf3,https://education.asfai.org/objectives/940c6ab5-8081-5516-a37d-32cdc9b973e5,prerequisiteOf,hard,Direct and inverse proportion with graphical representations requires reading and plotting proportion graphs (y = kx through origin),precedes,unreviewed
https://education.asfai.org/associations/8e4eb6c2-8fc3-58dc-9317-3f8d70a78f5f,https://education.asfai.org/objectives/93824c52-f8ee-5509-84b9-ce3102ee1f59,https://education.asfai.org/objectives/82f18b97-35bb-5d02-b0eb-ef11a19e0c23,prerequisiteOf,hard,"Solving relative sizes problems requires 'ratio', 'proportion', and 'relative size' as understood terms",precedes,unreviewed
https://education.asfai.org/associations/8e678e33-f174-5d30-84a5-3b6716bc82dd,https://education.asfai.org/objectives/5f18a22b-ea72-51b0-84c4-af722117cf5f,https://education.asfai.org/objectives/0cb360d9-74cb-5e94-b802-ddafe0a71533,prerequisiteOf,hard,Associativity requires understanding addition as combining,precedes,unreviewed
https://education.asfai.org/associations/8e69a5d5-1ab9-5890-8dfb-caa85719f9e8,https://education.asfai.org/objectives/52654326-8db4-5dd9-be1b-b58657e108b8,https://education.asfai.org/objectives/2bbf1466-7e2d-57c0-9345-31ff71539a7b,prerequisiteOf,hard,Measuring perimeter of simple shapes is prerequisite to perimeter problem solving,precedes,unreviewed
https://education.asfai.org/associations/8e782517-b130-50f4-acc8-4c3d529c3afa,https://education.asfai.org/objectives/07463757-04c1-5c6b-ae72-8e06de8879a1,https://education.asfai.org/objectives/61e9ac3d-5b52-5746-9954-ab09ac4bb42c,prerequisiteOf,soft,Insect/minibeast diversity enriched by curriculum body structure comparison across groups,precedes,unreviewed
https://education.asfai.org/associations/8e8c5df2-112c-5182-b3f3-561e3e20d727,https://education.asfai.org/objectives/69a9eb4e-7bc9-57c2-bfbe-0ce5376bc3aa,https://education.asfai.org/objectives/edcc1a87-790e-5fe2-998f-8d6455c4d829,prerequisiteOf,hard,Counting objects to answer 'how many?' requires one-to-one correspondence,precedes,unreviewed
https://education.asfai.org/associations/8ea49d14-510b-577d-b888-e825f2887cb8,https://education.asfai.org/objectives/d8420b13-6d0a-5ee9-9ea0-2c55b2b5b7f7,https://education.asfai.org/objectives/09cb1b0c-1c48-5be5-8025-8bf919c7fec1,prerequisiteOf,soft,Understanding failure/resilience enriches entrepreneur case studies,precedes,unreviewed
https://education.asfai.org/associations/8ec3c490-ea80-505a-b0ea-c21e261ea6f2,https://education.asfai.org/objectives/7e9a4a8f-1a44-56b8-ae3e-c1786a3de93b,https://education.asfai.org/objectives/a018e2ab-5c39-5ea9-a948-dff419685bda,prerequisiteOf,soft,Making predictions supports presenting findings with explanations,precedes,unreviewed
https://education.asfai.org/associations/8ec4bed1-a0b3-56b6-96f6-cab04353ffef,https://education.asfai.org/objectives/a10be1e5-4bfe-586c-bfb5-2c7d32e62f97,https://education.asfai.org/objectives/68510e20-721c-59b2-9c17-907f70905503,prerequisiteOf,soft,"Thinking critically about the ethics of displaying mummies or returning artefacts requires the structured argument-writing skills developed in English — claims, evidence, counterclaims",precedes,unreviewed
https://education.asfai.org/associations/8ed0bb4f-ecbd-513c-b277-c157b003f4d4,https://education.asfai.org/objectives/cf4f1162-4de1-5e27-881c-1c526a1ec01f,https://education.asfai.org/objectives/32034ee2-332f-5e1c-af6e-66aad81e1a12,prerequisiteOf,hard,Must understand needs vs wants to critically evaluate advertising,precedes,unreviewed
https://education.asfai.org/associations/8f0cec10-84ae-570d-9a0d-6ccbfad81b96,https://education.asfai.org/objectives/5f4f88ca-013b-55ba-89c5-b64a31db7d94,https://education.asfai.org/objectives/242ee901-6b99-5acc-b884-69ca270f3fc6,prerequisiteOf,hard,Must know basic sentence punctuation before varying it by type,precedes,unreviewed
https://education.asfai.org/associations/8f1d178a-41b3-5f1e-9145-90ad87896300,https://education.asfai.org/objectives/e94e3bc0-3930-56e8-9f11-9abbb3f99b89,https://education.asfai.org/objectives/7459177e-c2e8-5ba3-a01f-9f3bea00a24d,prerequisiteOf,soft,Changing shapes of solids provides context for understanding solid properties,precedes,unreviewed
https://education.asfai.org/associations/8f20afab-a0bd-5674-8fd3-67c94cba5269,https://education.asfai.org/objectives/f908a3dc-f217-529b-b381-c3043463d4c8,https://education.asfai.org/objectives/e6c1b527-9c8d-5796-bc3c-77fe87904961,prerequisiteOf,hard,"Describing 3-D properties (edges, vertices, faces) requires knowing the shapes first",precedes,unreviewed
https://education.asfai.org/associations/8f347040-7021-5eed-8e43-8e10bc3c9d43,https://education.asfai.org/objectives/3b018764-78dd-5790-bc12-cd236e0ca57d,https://education.asfai.org/objectives/9feaba76-dcfd-5100-99c9-ba1cc187e973,prerequisiteOf,hard,Finding patterns in volume requires 'volume' and 'vibration' vocabulary,precedes,unreviewed
https://education.asfai.org/associations/8f43180e-c6c9-5ba8-80ce-d3517a79c377,https://education.asfai.org/objectives/5ccb6660-486b-55dd-b1a1-c90fc6053333,https://education.asfai.org/objectives/5df5978b-8d8d-5550-bb98-20af156310bd,prerequisiteOf,soft,Quadrilateral classification exercises using structure (shape hierarchy),precedes,unreviewed
https://education.asfai.org/associations/8f71b789-2b69-5a1c-a1fa-7325f60392fd,https://education.asfai.org/objectives/d567eea5-02f0-58e1-a844-048a12a39b92,https://education.asfai.org/objectives/b3affed8-3246-5ad0-92fa-229da9071b72,prerequisiteOf,hard,"Dividing in a given ratio requires 'ratio', 'part-to-part', and 'part-to-whole' vocabulary",precedes,unreviewed
https://education.asfai.org/associations/8f963fcb-93c2-5075-9d37-8e3901f05df4,https://education.asfai.org/objectives/f1a7a62a-0dad-5edc-8b7a-17ab4e9e3f6f,https://education.asfai.org/objectives/a82b3452-f9a9-59ce-8b11-3bba151566ba,prerequisiteOf,hard,Must understand fossil formation before learning field excavation methods,precedes,unreviewed
https://education.asfai.org/associations/8fa04ee1-2ceb-5ea8-9453-d760b02ecb66,https://education.asfai.org/objectives/f30e976f-d29b-5d1d-93d6-31002c68f089,https://education.asfai.org/objectives/6237762e-5591-59c3-b69c-706cddb0d91d,prerequisiteOf,hard,Two-step four-ops problems extend one/two-step add/sub problems,precedes,unreviewed
https://education.asfai.org/associations/8fc48653-ef74-5e1e-b7a8-c53bb50230e7,https://education.asfai.org/objectives/4f3fee20-e196-5259-8665-5970958e003b,https://education.asfai.org/objectives/b62f37f5-07aa-5780-bd7a-49f0fe8bbc62,prerequisiteOf,hard,System interaction requires detailed knowledge of the circulatory system,precedes,unreviewed
https://education.asfai.org/associations/8fc8cc61-f372-5542-9fea-94f6281da3c9,https://education.asfai.org/objectives/1f877e32-134c-5cd5-9785-db4014d8e23f,https://education.asfai.org/objectives/0c69dc7a-7f94-515a-ac19-f53cbf8f5b1e,prerequisiteOf,hard,Must know rainforest animals before classifying them into groups,precedes,unreviewed
https://education.asfai.org/associations/8fca773d-a92b-5efd-835b-c8c997fb7357,https://education.asfai.org/objectives/e8e11fdb-1541-5905-a648-487c07d74969,https://education.asfai.org/objectives/709dc7df-2d87-5ddc-af7b-c8e404bcad81,prerequisiteOf,hard,Pronoun-antecedent agreement requires pronoun cohesion knowledge,precedes,unreviewed
https://education.asfai.org/associations/8fcd6673-94eb-507f-b718-8b8d034e7a04,https://education.asfai.org/objectives/bf8d3585-f648-55ce-b771-a965150eda26,https://education.asfai.org/objectives/19fb765d-5edf-507a-a388-7df85c1c3d6d,prerequisiteOf,hard,Must understand daily village life before exploring food and feasting customs,precedes,unreviewed
https://education.asfai.org/associations/8fe399ba-6f94-50fa-a982-a26d0520a270,https://education.asfai.org/objectives/47096964-ea7c-5186-a16e-92189fd4e0cc,https://education.asfai.org/objectives/97cbb4e2-cbeb-5217-8c2f-649b1e909058,prerequisiteOf,hard,Comparing decimals to 2dp (Y4) is prerequisite to comparing to 3dp,precedes,unreviewed
https://education.asfai.org/associations/8fe9be79-8f78-5b7e-8179-2c402f059dcd,https://education.asfai.org/objectives/37a9bc9d-c755-5084-90e3-09c350aa895d,https://education.asfai.org/objectives/fab50686-e16e-579b-a1eb-72472316ae3f,prerequisiteOf,soft,Describing nutrient and water transport within animals requires organ system vocabulary,precedes,unreviewed
https://education.asfai.org/associations/8ff002b6-4ea2-5605-9b4d-f224653f502f,https://education.asfai.org/objectives/e7245f39-e253-54ff-8279-f7ff810ea2bf,https://education.asfai.org/objectives/5d4b7c9c-4789-5f33-b36a-6d79f53dc23e,prerequisiteOf,hard,Age 8-9 constructing arguments is prerequisite to age 9-10 level,precedes,unreviewed
https://education.asfai.org/associations/8ffcf357-5a24-515f-b0fb-80d708dc8f72,https://education.asfai.org/objectives/2bbf1466-7e2d-57c0-9345-31ff71539a7b,https://education.asfai.org/objectives/90ae9e5c-cd27-5cdb-9399-f830a9bb4469,prerequisiteOf,soft,Perimeter problems exercise multi-step problem solving at age 8-9,precedes,unreviewed
https://education.asfai.org/associations/8ffe9159-b4ff-50f4-a231-adbad520f747,https://education.asfai.org/objectives/45de08e6-305e-5ae9-be6b-85f1384ad13f,https://education.asfai.org/objectives/53d0a3ba-ce97-5ce0-ad3a-241dd9fcf0c4,prerequisiteOf,hard,Monitoring volcanoes requires understanding internal structure and eruption process,precedes,unreviewed
https://education.asfai.org/associations/9006aeb0-7204-5af9-9430-b54fb0c3a485,https://education.asfai.org/objectives/cc552336-786a-5a13-b321-839c0922122b,https://education.asfai.org/objectives/742b3c58-e7b6-53c3-a7af-c83ecf129dbc,prerequisiteOf,soft,Representing unknown-number problems with equations exercises modelling at age 6-7,precedes,unreviewed
https://education.asfai.org/associations/902f690e-054d-5a9b-bea3-fdcf82024381,https://education.asfai.org/objectives/2da4a215-92b8-57f4-bfab-536a59f8efe6,https://education.asfai.org/objectives/6ffa589a-645f-520e-a307-2cc69b67e13b,prerequisiteOf,hard,Must understand buyers and sellers before exploring customer concept in depth,precedes,unreviewed
https://education.asfai.org/associations/9033fd55-6627-5dab-a97a-39bdefc414b2,https://education.asfai.org/objectives/8e67464b-c3e1-5feb-ba5a-d65562130cbf,https://education.asfai.org/objectives/4da26f30-334f-54f7-9bcf-3aa9ebf4241d,prerequisiteOf,soft,Neuroscience of adolescent emotion (particularly the stress response) provides the biological basis for the stress and coping topic in a neighbouring SEL domain,precedes,unreviewed
https://education.asfai.org/associations/9064069d-c140-546f-bdd8-c4970ddcd702,https://education.asfai.org/objectives/8c958eae-aede-5898-ab11-ffd2206a9191,https://education.asfai.org/objectives/ca0ad984-e933-5667-953b-d435d000dc49,prerequisiteOf,soft,Pottery paintings are a key evidence type for Greek history,precedes,unreviewed
https://education.asfai.org/associations/9073abc9-fcf7-5907-a5d5-623b23093d9c,https://education.asfai.org/objectives/0b238a9c-c8eb-5bf3-b461-65c465707ecd,https://education.asfai.org/objectives/c4b68d37-0842-5332-b63b-ad95f6d41157,prerequisiteOf,hard,Y6 modelling extends Y5 real-world problem modelling,precedes,unreviewed
https://education.asfai.org/associations/907f092e-6519-5441-833b-5a9f46acae92,https://education.asfai.org/objectives/35fd3ab2-1067-52c7-b62c-ca51c0398105,https://education.asfai.org/objectives/d6554365-8d86-574f-ac67-df7b36119046,prerequisiteOf,soft,Generalising polygon angle sums exemplifies repeated reasoning,precedes,unreviewed
https://education.asfai.org/associations/908d176f-6cf0-57f9-8580-dd8949833d99,https://education.asfai.org/objectives/04f6fda8-50e6-54f0-b227-2b312fceab3a,https://education.asfai.org/objectives/62f9a699-da5a-5d30-9992-c3f74c0e7b87,prerequisiteOf,hard,Pharaoh as god-king builds on knowing named gods and their roles,precedes,unreviewed
https://education.asfai.org/associations/90c6abdc-9393-59cd-93c7-e3563534be10,https://education.asfai.org/objectives/e08acbbc-98dc-508c-a081-5790452e1fbd,https://education.asfai.org/objectives/1fb2178c-4967-5301-828b-8a89684f7e2c,prerequisiteOf,soft,Comparing ancient lives benefits from prior exposure to Egyptian daily life comparison,precedes,unreviewed
https://education.asfai.org/associations/90c94df3-aa36-5a64-9805-0db2069a6abd,https://education.asfai.org/objectives/61643945-4a25-5f9c-8290-de66ec26ea3a,https://education.asfai.org/objectives/bfa24f86-eaac-5f17-b2e2-bdfe65dd8e13,prerequisiteOf,hard,Greenhouse radiation physics provides the energy imbalance context that drives differential heating and global circulation,precedes,unreviewed
https://education.asfai.org/associations/90d927e1-2cfc-56cd-a420-8d8b1701a219,https://education.asfai.org/objectives/37927981-e040-51e6-a7b2-0a228859483b,https://education.asfai.org/objectives/4dd2c992-08d8-500d-be34-6ccaede03b6f,prerequisiteOf,hard,KS3 3D shape properties extend KS2 identifying 3D shapes from 2D representations,precedes,unreviewed
https://education.asfai.org/associations/90f095fa-70ad-52ca-b0a5-eb633b55755a,https://education.asfai.org/objectives/bdc2cf95-608d-5408-a3a5-7e434a05fff3,https://education.asfai.org/objectives/b9bcf886-3ccb-5abf-aabb-7381e31eb917,prerequisiteOf,hard,Advanced gene expression and genetic disease mechanisms depends on DNA structure and replication,precedes,unreviewed
https://education.asfai.org/associations/910784ba-424f-5b7a-a61f-b2be3fef1df5,https://education.asfai.org/objectives/74e1464f-b18c-5982-8282-9053227989fa,https://education.asfai.org/objectives/a595aa1d-73e0-5423-acd3-a73c37ae2d53,prerequisiteOf,hard,Counting to 1000 by 5s/10s/100s extends skip counting from Year 2,precedes,unreviewed
https://education.asfai.org/associations/910c3ca8-d6c6-51c1-a2d9-99faffed0955,https://education.asfai.org/objectives/9971d69c-c22d-5e9d-b0b6-c8b4d472266b,https://education.asfai.org/objectives/94bbbd7c-596b-5e65-b557-36d59570ddf8,prerequisiteOf,hard,Wider emotion vocabulary builds on naming basic emotions,precedes,unreviewed
https://education.asfai.org/associations/910ebbfe-dacd-5833-850b-69552bc60a04,https://education.asfai.org/objectives/c079e198-a01e-5bb5-8ac7-92189f66bba1,https://education.asfai.org/objectives/58398a0c-632a-59bc-8a53-5f4bd1cf1197,prerequisiteOf,soft,Describing the scale of the universe using light years and galaxies draws on this vocabulary,precedes,unreviewed
https://education.asfai.org/associations/91122eaf-e628-52c2-a730-1bd01eef05aa,https://education.asfai.org/objectives/6ca927e2-623b-550f-918c-cf6317bafd19,https://education.asfai.org/objectives/7b9f0f56-c6d5-5b33-97ad-e3772488f81b,prerequisiteOf,soft,"Angle facts (360°, 180°) are structural tools for finding unknowns",precedes,unreviewed
https://education.asfai.org/associations/9121b418-b00f-54c2-be02-f778d7cefbf6,https://education.asfai.org/objectives/d9932a65-6deb-5bf4-8e99-8543d18b126a,https://education.asfai.org/objectives/aa3408e6-5c3c-59e7-8a48-2d3299c37e80,prerequisiteOf,hard,Drawing figures with given dimensions extends KS2 drawing 2D shapes accurately,precedes,unreviewed
https://education.asfai.org/associations/913d0c6a-3611-50c4-bdc6-ffe3e86c60f3,https://education.asfai.org/objectives/5f18a22b-ea72-51b0-84c4-af722117cf5f,https://education.asfai.org/objectives/e5f6ddd0-f9a8-56cb-99c5-c8f873752df1,prerequisiteOf,hard,Decomposing numbers into pairs requires understanding addition as combining,precedes,unreviewed
https://education.asfai.org/associations/913d777a-7ac4-557e-9688-9b4dc7f9ed79,https://education.asfai.org/objectives/d567eea5-02f0-58e1-a844-048a12a39b92,https://education.asfai.org/objectives/c9480c00-fc21-5f39-a8ad-18f2d3aa7539,prerequisiteOf,soft,"Percentage increase/decrease problems use 'rate', 'proportion', and 'multiplicative relationship' vocabulary",precedes,unreviewed
https://education.asfai.org/associations/9149480e-4b05-5480-961f-99b739157684,https://education.asfai.org/objectives/3a85ed7f-75a5-50d9-b3bf-30db3b522a71,https://education.asfai.org/objectives/de7114a2-471e-5b82-95ab-7013ede1e207,prerequisiteOf,hard,Simultaneous equations graphically requires plotting two linear graphs on the same axes,precedes,unreviewed
https://education.asfai.org/associations/914d850b-d643-565b-bc31-54c830205345,https://education.asfai.org/objectives/a875369f-8550-57fa-9be9-a6af76461d40,https://education.asfai.org/objectives/b88e2f6c-2c97-59cb-b6e4-0ecab08463b1,prerequisiteOf,hard,Positive self-talk builds on basic calming strategies,precedes,unreviewed
https://education.asfai.org/associations/915cfe03-c881-5766-af0c-d66c746a9ce7,https://education.asfai.org/objectives/930259de-3ceb-5698-9cec-b92e7ed6af73,https://education.asfai.org/objectives/e2f674a4-e801-507e-a043-813833e58035,prerequisiteOf,hard,Understanding how we know about Egypt requires 'archaeologist' and 'artefact' vocabulary,precedes,unreviewed
https://education.asfai.org/associations/91783430-4b0a-5887-bd6e-f6e881d879f5,https://education.asfai.org/objectives/d338dea9-bd15-5945-9012-6210ef09d952,https://education.asfai.org/objectives/7ce83298-c55c-55dd-a5e0-da6ba86243cb,prerequisiteOf,hard,Recognising authorial effects requires reading for meaning rather than just decoding — you can only notice the effect of a word choice if you are genuinely engaging with meaning,precedes,unreviewed
https://education.asfai.org/associations/91791378-fef1-55b2-983e-27efa4c14d8c,https://education.asfai.org/objectives/2c9dc117-f58b-5ea9-8b59-70e86aafa90d,https://education.asfai.org/objectives/0927e950-2941-585a-8e90-cc7b5864cda5,prerequisiteOf,soft,Penguins and polar bears are the anchor species; other animals build on these,precedes,unreviewed
https://education.asfai.org/associations/917b06fe-2f32-5623-8942-d4a126307892,https://education.asfai.org/objectives/98b725a6-809e-5d24-b473-f58854768362,https://education.asfai.org/objectives/672d3481-1109-5378-943d-d4182dc1f15f,prerequisiteOf,hard,Decision-making process builds on understanding consequences,precedes,unreviewed
